Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
../2018-1-21/IMG/robocam_2018_01_21_18_30_49_562.jpg;0;1;0;4.994723;113.1693;95.77316;1.266899;41.00199;-0.001245267
../2018-1-21/IMG/robocam_2018_01_21_18_30_49_629.jpg;0;1;0;5.008381;113.4731;96.03535;1.28231;40.95698;-0.001151602
../2018-1-21/IMG/robocam_2018_01_21_18_30_49_695.jpg;0;1;0;5.022265;113.7014;96.23205;1.310687;40.91819;-0.001379846
../2018-1-21/IMG/robocam_2018_01_21_18_30_49_762.jpg;0;1;0;5.008245;113.9301;96.42886;1.355404;40.88991;-0.001547364
../2018-1-21/IMG/robocam_2018_01_21_18_30_49_829.jpg;0;1;0;5.022341;114.2352;96.6909;1.419753;40.83694;-0.001477162
../2018-1-21/IMG/robocam_2018_01_21_18_30_49_895.jpg;0;1;0;5.014291;114.4644;96.8875;1.478745;40.80608;-0.001631891
../2018-1-21/IMG/robocam_2018_01_21_18_30_49_962.jpg;0;1;0;5.02104;114.6931;97.08322;1.489845;40.77361;-0.004241167
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_029.jpg;0;1;0;4.986576;114.997;97.34304;1.417377;40.73075;-0.001464563
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_095.jpg;0;1;0;5.009931;115.2254;97.53802;1.388798;40.69394;-0.001300519
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_162.jpg;0;1;0;5.003926;115.4545;97.73332;1.38466;40.66692;-0.001628195
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_228.jpg;-1.50642;1;0;5.015645;115.76;97.9931;1.391674;40.55145;-0.001074791
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_296.jpg;-4.519125;1;0;5.01612;115.9909;98.18692;1.418542;40.2034;-0.0003988345
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_362.jpg;-7.503254;1;0;5.028981;116.2231;98.37821;1.440794;39.53593;-2.268553E-05
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_429.jpg;-10.5097;1;0;5.013721;116.5372;98.62815;1.458307;38.11506;359.9577
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_496.jpg;-13.57083;1;0;5.013568;116.7754;98.80889;1.361812;36.47107;359.8893
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_562.jpg;-15;1;0;4.977154;117.0177;98.97979;1.147975;34.45351;359.7
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_629.jpg;-15;1;0;5.007833;117.3464;99.19465;0.7077062;31.61356;359.3562
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_696.jpg;-12.00197;1;0;5.011072;117.5974;99.34525;0.2899363;29.60282;359.0149
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_762.jpg;-9.00956;1;0;5.010118;117.938;99.53716;359.7868;27.53621;358.6198
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_828.jpg;-6.000679;1;0;5.003088;118.1994;99.68222;359.7402;26.59274;358.671
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_895.jpg;-2.985903;1;0;5.002697;118.4667;99.82506;359.8928;26.00005;358.8607
../2018-1-21/IMG/robocam_2018_01_21_18_30_50_963.jpg;0;1;0;5.011355;118.8312;100.008;0.2729557;25.42384;359.0845
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_028.jpg;0;1;0;5.012213;119.1051;100.1413;0.4927093;25.2542;359.2415
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_095.jpg;0;1;0;5.004459;119.3792;100.2727;0.6860149;25.19144;359.4009
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_162.jpg;0;1;0;5.006966;119.6539;100.4034;0.8790706;25.16688;359.5638
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_228.jpg;0;1;0;5.021683;120.0202;100.577;1.137804;25.21016;359.7738
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_295.jpg;0;1;0;5.005214;120.2954;100.7076;1.346973;25.2426;359.9362
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_362.jpg;0;1;0;5.016957;120.5706;100.8367;1.532453;25.24994;-0.0009055908
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_429.jpg;0;1;0;5.012601;120.9325;101.0049;1.441851;25.21395;-0.001001046
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_496.jpg;0;1;0;5.00352;121.2043;101.1313;1.389696;25.17841;-0.001264651
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_562.jpg;0;1;0;5.01088;121.4768;101.2579;1.360919;25.15054;-0.001540428
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_629.jpg;0;1;0;5.023229;121.8403;101.4266;1.346224;25.06935;-0.001260891
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_696.jpg;0;1;0;5.014113;122.1136;101.5532;1.361311;25.04116;-0.001570373
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_761.jpg;0;1;0;5.021499;122.3868;101.6796;1.38337;24.99066;-0.000814524
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_829.jpg;0;1;0;5.014264;122.7521;101.8481;1.435569;24.94901;-0.001605598
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_896.jpg;0;1;0;5.005395;123.0259;101.9741;1.476827;24.9043;-0.001103122
../2018-1-21/IMG/robocam_2018_01_21_18_30_51_962.jpg;0;1;0;4.982996;123.2999;102.0999;1.522433;24.84969;-0.001525965
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_029.jpg;0;1;0;5.03363;123.6626;102.2662;1.422495;24.79444;-0.001484529
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_096.jpg;0;1;0;5.013341;123.9357;102.391;1.385102;24.76142;-0.00145296
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_162.jpg;0;1;0;5.016978;124.3006;102.5574;1.369341;24.7268;-0.001826316
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_229.jpg;0;1;0;4.99428;124.5742;102.682;1.369769;24.66409;-0.001497947
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_296.jpg;0;1;0;5.008813;124.8484;102.8066;1.388707;24.62638;-0.001252801
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_363.jpg;0;1;0;4.998679;125.214;102.9724;1.426736;24.55206;-6.75224E-05
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_429.jpg;0;1;0;5.01062;125.4888;103.0967;1.468852;24.51588;-0.00147335
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_496.jpg;0;1;0;5.015806;125.764;103.2209;1.518132;24.49413;-0.001980863
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_563.jpg;-1.523296;1;0;5.028309;126.1281;103.3845;1.415985;24.40317;-0.001134905
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_629.jpg;-4.521963;1;0;5.013649;126.4026;103.5059;1.373915;24.05527;-0.0002580739
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_695.jpg;-7.511897;1;0;5.017637;126.6784;103.6247;1.348234;23.39487;-0.0003948729
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_762.jpg;-10.52352;1;0;4.992638;126.956;103.7396;1.33396;22.37558;359.963
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_830.jpg;-13.49631;1;0;5.006893;127.33;103.882;1.289582;20.3679;359.7275
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_897.jpg;-15;1;0;5.016241;127.6097;103.9807;1.076025;18.35937;359.5667
../2018-1-21/IMG/robocam_2018_01_21_18_30_52_963.jpg;-15;1;0;5.007138;127.9841;104.0963;0.589774;15.40871;359.2556
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_030.jpg;-15;1;0;5.007955;128.2667;104.1701;0.1440441;13.20752;358.9044
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_096.jpg;-15;1;0;5.008668;128.5525;104.2359;359.7914;11.23112;358.5834
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_164.jpg;-15;1;0;5.000706;128.9425;104.3169;359.7594;8.935272;358.4914
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_229.jpg;-15;1;0;5.00032;129.2414;104.3691;359.992;7.230881;358.5984
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_296.jpg;-15;1;0;5.000798;129.5409;104.4104;0.1379932;5.145851;358.7678
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_362.jpg;-15;1;0;5.010979;129.8382;104.4389;0.07897612;2.84613;358.9201
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_430.jpg;-15;1;0;5.01164;130.2364;104.4506;359.9832;359.6172;358.7657
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_496.jpg;-13.51797;1;0;5.00247;130.5365;104.4482;0.01324224;357.6153;358.6723
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_564.jpg;-10.52484;1;0;5.003225;130.9363;104.4342;0.0221399;355.4292;358.7567
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_630.jpg;-7.478791;1;0;5.004918;131.2349;104.414;359.9715;354.0579;358.8813
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_697.jpg;-7.541163;1;0;5.012696;131.5346;104.383;0.03190526;352.9752;358.8825
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_763.jpg;-10.5;1;0;5.008728;131.8324;104.3448;0.03143824;351.8312;358.846
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_830.jpg;-13.4799;1;0;5.009954;132.2273;104.2833;0.008620126;349.9206;358.8338
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_895.jpg;-15;1;0;5.005786;132.5219;104.2269;0.01212343;348.1586;358.8121
../2018-1-21/IMG/robocam_2018_01_21_18_30_53_964.jpg;-12.04575;1;0;5.012768;132.9122;104.1405;0.004709682;345.7704;358.8657
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_030.jpg;-9.024494;1;0;5.010527;133.2027;104.0653;0.002260793;344.2249;358.857
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_098.jpg;-6.039013;1;0;5.010971;133.4917;103.984;0.001682681;343.0273;358.8677
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_163.jpg;-5.909189;1;0;5.010762;133.875;103.8673;0.006947583;341.8661;358.909
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_229.jpg;-8.946957;1;0;5.01085;134.1598;103.7722;0.008780155;340.903;358.8872
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_295.jpg;-11.88272;1;0;5.010551;134.4424;103.6712;0.001141495;339.7004;358.8623
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_364.jpg;-14.91486;1;0;5.008353;134.8153;103.526;0.01231131;337.6195;358.8443
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_430.jpg;-13.53039;1;0;5.008585;135.0912;103.4083;0.01309929;335.8223;358.8427
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_496.jpg;-10.51318;1;0;5.01007;135.364;103.2834;0.01128406;334.1412;358.849
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_563.jpg;-7.500479;1;0;5.010705;135.7231;103.1068;0.01128112;332.3011;358.8732
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_630.jpg;-4.534755;1;0;5.011118;135.9891;102.968;-0.005082675;331.3121;358.9005
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_697.jpg;-1.516154;1;0;5.010799;136.2537;102.8246;0.01937751;330.6745;358.9258
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_763.jpg;0;1;0;5.012088;136.605;102.6301;0.06256409;330.3416;358.9922
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_830.jpg;0;1;0;5.011648;136.868;102.4823;0.1188052;330.2643;359.0573
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_897.jpg;0;1;0;5.017623;137.1312;102.333;0.2305682;330.2383;359.1186
../2018-1-21/IMG/robocam_2018_01_21_18_30_54_964.jpg;0;1;0;5.005599;137.4827;102.1333;0.4196826;330.2327;359.2459
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_030.jpg;0;1;0;5.017148;137.7467;101.9832;0.5853505;330.2337;359.3679
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_098.jpg;0;1;0;5.016286;138.0106;101.8332;0.7510749;330.2485;359.5152
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_163.jpg;0;1;0;5.008852;138.3631;101.6329;1.005613;330.28;359.7145
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_230.jpg;0;0.9014081;0;5.014036;138.6279;101.4827;1.212857;330.3092;359.8669
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_296.jpg;0;0.699157;0;5.014054;138.8919;101.3327;1.397788;330.3497;-0.003581899
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_363.jpg;0;0.501844;0;4.9885;139.2405;101.1317;1.509861;330.3242;-0.004062651
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_429.jpg;0;0.2953361;0;5.013033;139.4993;100.9825;1.437348;330.2921;-0.00115285
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_497.jpg;0;0;0.09832513;4.989811;139.7563;100.8343;1.303511;330.2582;-0.001018816
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_562.jpg;0;0;0;4.933799;140.0092;100.6882;1.06056;330.2258;-0.0005649747
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_630.jpg;0;0;0;4.913117;140.3436;100.4951;0.670063;330.1864;0.0006606525
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_696.jpg;0;0;0.198864;4.881408;140.5922;100.3517;0.3367864;330.1677;0.01493533
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_764.jpg;0;0;0.3964319;4.818743;140.9166;100.1644;359.7835;330.1436;0.02117126
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_829.jpg;0;0;0.6001589;4.723554;141.152;100.0282;359.2811;330.1133;-0.005305553
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_896.jpg;0;0;0.799893;4.535486;141.3785;99.89809;358.6567;330.1066;0.003387317
../2018-1-21/IMG/robocam_2018_01_21_18_30_55_963.jpg;0;0;1;4.391619;141.6705;99.72968;357.9498;330.097;359.989
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_031.jpg;0;0;1;4.270069;141.8848;99.60654;357.5652;330.1051;0.002741487
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_097.jpg;0;0;1;4.103966;142.097;99.48442;357.4979;330.1194;0.01083041
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_163.jpg;0;0;1;3.971886;142.3736;99.32424;357.6691;330.1093;359.9681
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_230.jpg;0;0;1;3.859641;142.5779;99.20753;358.0402;330.0969;0.006523124
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_297.jpg;0;0;1;3.696754;142.7776;99.09204;358.5776;330.1794;-0.00516308
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_364.jpg;0;0;1;3.522862;143.0255;98.94981;359.066;330.2393;359.9934
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_429.jpg;0;0;1;3.241022;143.1861;98.85767;358.8445;330.2544;-0.0001986495
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_496.jpg;0;0;1;2.968671;143.3345;98.77242;358.4835;330.1915;359.9873
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_563.jpg;0;0;1;2.825227;143.5243;98.66319;358.1891;330.183;359.9928
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_631.jpg;0;0;1;2.70606;143.6632;98.58341;358.2111;330.1734;0.002373527
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_696.jpg;0;0;1;2.542001;143.7987;98.5051;358.4319;330.1752;-0.00559965
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_763.jpg;0;0;1;2.378732;143.9674;98.40789;358.7617;330.174;-0.002160178
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_830.jpg;0;0;1;2.223366;144.0792;98.34355;358.8061;330.1617;-0.0009532317
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_896.jpg;0;0;1;1.895606;144.1748;98.28858;358.55;330.1613;0.001976265
../2018-1-21/IMG/robocam_2018_01_21_18_30_56_962.jpg;0;0;1;1.784353;144.2659;98.236;358.4543;330.1614;359.9937
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_030.jpg;0;0;1;1.661411;144.3822;98.16898;358.6091;330.1611;359.9939
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_097.jpg;0;0;1;1.450951;144.4615;98.12348;358.771;330.164;0.001738523
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_163.jpg;0;0;1;1.275933;144.5445;98.07548;358.6305;330.1929;0.002933817
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_229.jpg;0;0;1;1.072401;144.5968;98.04506;358.5181;330.2052;359.9942
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_297.jpg;0;0;1;0.9654956;144.6457;98.01689;358.5638;330.1906;0.0001625348
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_363.jpg;0;0;1;0.7894813;144.6982;97.9864;358.6413;330.1663;0.003920243
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_429.jpg;0;0;1;0.5271605;144.7188;97.97392;358.4449;330.1893;359.9934
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_496.jpg;0;0;1;0.2708767;144.7304;97.96705;358.2657;330.1504;0.002462023
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_564.jpg;0;0;1;0.07090615;144.7317;97.96469;358.1421;329.8932;0.06142721
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_630.jpg;0;0;1;-0.02794089;144.7318;97.96454;358.346;329.8777;0.001689415
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_696.jpg;0;0;1;-0.1362978;144.7318;97.96458;358.8125;329.8838;359.9506
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_762.jpg;0;0;1;-0.1602469;144.7316;97.96471;359.3494;329.8843;359.9467
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_829.jpg;0;0;1;-0.151992;144.7314;97.96486;0.02231538;329.885;359.9437
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_896.jpg;0;0;0;-0.137577;144.7312;97.96495;0.4851891;329.8854;359.9431
../2018-1-21/IMG/robocam_2018_01_21_18_30_57_963.jpg;-1.518661;0;0;-0.1182157;144.7311;97.96504;0.9972553;329.7059;359.9864
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_030.jpg;-4.519442;0;0;-0.1011309;144.731;97.96507;1.290544;328.9816;0.0122878
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_097.jpg;-7.535344;0;0;-0.02795071;144.7307;97.96496;1.361813;327.8105;359.9866
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_164.jpg;-10.52861;0;0;0.03829509;144.7308;97.96508;1.153823;325.4504;359.9914
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_229.jpg;-13.51971;0;0;0.06170225;144.7308;97.96505;0.9492524;323.1063;359.9869
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_296.jpg;-15;0;0;0.06321659;144.7309;97.96501;0.7440238;320.4064;359.9712
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_363.jpg;-15;0;0;0.06308345;144.731;97.96497;0.4779024;316.8065;359.9255
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_431.jpg;-15;0;0;0.06152909;144.731;97.96494;0.2896869;314.1064;359.8761
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_496.jpg;-15;0;0;0.05778006;144.7311;97.9649;0.1151908;311.4063;359.8171
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_563.jpg;-15;0;0;0.05389838;144.7312;97.96486;359.9572;308.7059;359.7518
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_630.jpg;-15;0;0;0.04927444;144.7312;97.96482;359.7752;305.1053;359.6605
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_697.jpg;-15;0;0;0.03861471;144.7313;97.96479;359.668;302.4048;359.6006
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_764.jpg;-15;0;0;0.02899149;144.7314;97.96474;359.5753;298.8044;359.5527
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_830.jpg;-15;0;0;0.02144759;144.7314;97.96472;359.5317;296.1042;359.5331
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_896.jpg;-15;0;0;0.01503455;144.7314;97.96469;359.5062;293.4041;359.5265
../2018-1-21/IMG/robocam_2018_01_21_18_30_58_963.jpg;-15;0;0;0.01310164;144.7314;97.96467;359.4938;289.8042;359.5357
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_029.jpg;-15;0;0;0.0133002;144.7313;97.96466;359.4966;287.1044;359.554
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_097.jpg;-15;0;0;0.01506497;144.7313;97.96465;359.5066;284.4047;359.5803
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_163.jpg;-15;0;0;0.01655342;144.7313;97.96465;359.5275;280.8052;359.6251
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_230.jpg;-15;0;0;-0.0179966;144.7312;97.96465;359.5474;278.1057;359.6651
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_297.jpg;-15;0;0;-0.01960151;144.7312;97.96465;359.5698;275.4061;359.7097
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_362.jpg;-15;0;0;-0.0204664;144.7312;97.96465;359.5937;272.7066;359.7577
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_430.jpg;-15;0;0;-0.0210034;144.7312;97.96465;359.6266;269.1072;359.8253
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_496.jpg;-15;0;0;-0.02120275;144.7311;97.96467;359.6513;266.4075;359.8773
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_562.jpg;-15;0;0;-0.02098129;144.7311;97.96468;359.6754;263.7079;359.9291
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_630.jpg;-15;0;0;-0.0204712;144.7311;97.9647;359.7062;260.1082;-0.003710847
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_697.jpg;-15;0;0;-0.01940437;144.731;97.96471;359.728;257.4084;0.04405241
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_763.jpg;-15;0;0;-0.01837131;144.731;97.96473;359.7552;253.8086;0.1027665
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_829.jpg;-15;0;0;-0.01719172;144.731;97.96474;359.7744;251.1087;0.1422545
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_896.jpg;-15;0;0;-0.01548455;144.731;97.96476;359.7927;248.4088;0.1773056
../2018-1-21/IMG/robocam_2018_01_21_18_30_59_963.jpg;-15;0;0;-0.01417748;144.731;97.96478;359.8158;244.8088;0.2165763
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_029.jpg;-15;0;0;-0.01291365;144.731;97.9648;359.8324;242.1088;0.2401953
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_095.jpg;-15;0;0;-0.01175409;144.731;97.96481;359.8488;239.4088;0.2587656
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_136.jpg;-15;0;0;-0.01106904;144.731;97.96482;359.8596;237.6087;0.2683761
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_195.jpg;-15;0;0;-0.01021041;144.731;97.96484;359.8759;234.9086;0.2787623
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_261.jpg;-15;0;0;0;144.731;97.96485;359.8924;232.2086;0.2845349
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_328.jpg;-15;0;0;0;144.731;97.96485;359.9147;228.6084;0.2856128
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_398.jpg;-15;0;0;0;144.731;97.96485;359.9318;225.9083;0.2819587
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_463.jpg;-15;0;0;0;144.731;97.96485;359.9552;222.3082;0.2719554
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_528.jpg;-15;0;0;0;144.731;97.96485;359.9731;219.6081;0.2611989
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_595.jpg;-15;0;0;0;144.731;97.96485;359.9912;216.908;0.2481689
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_661.jpg;-15;0;0;0;144.7311;97.96486;0.009387615;214.2079;0.2333198
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_728.jpg;-15;0;0;0;144.7311;97.96486;0.03340803;210.6078;0.2114379
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_795.jpg;-15;0;0;0;144.7311;97.96485;0.0510277;207.9077;0.1939849
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_861.jpg;-15;0;0;0;144.7311;97.96485;0.0680751;205.2077;0.1760392
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_929.jpg;-15;0;0;0;144.7311;97.96485;0.08954027;201.6076;0.1518874
../2018-1-21/IMG/robocam_2018_01_21_18_31_00_995.jpg;-15;0;0;0;144.7312;97.96484;0.1044162;198.9076;0.1339471
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_062.jpg;-15;0;0;0;144.7312;97.96484;0.1180202;196.2075;0.1163979
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_128.jpg;-15;0;0;0;144.7312;97.96483;0.1338759;192.6074;0.09389537
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_195.jpg;-15;0;0;0;144.7312;97.96482;0.1438564;189.9074;0.07784963
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_261.jpg;-15;0;0;0;144.7312;97.96481;0.152065;187.2074;0.06260976
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_328.jpg;-15;0;0;0;144.7312;97.9648;0.1601155;183.6073;0.04362297
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_402.jpg;-15;0;0;0;144.7312;97.9648;0.1639231;180.9073;0.03040968
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_461.jpg;-15;0;0;0;144.7312;97.96479;0.1658132;178.2073;0.01807272
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_562.jpg;-15;0;0;0;144.7312;97.96478;0.1647982;173.7073;-0.0005982576
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_662.jpg;-15;0;0;0;144.7312;97.96477;0.1588881;169.2073;359.983
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_762.jpg;-15;0;0;0;144.7312;97.96476;0.1486246;164.7074;359.9686
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_829.jpg;-15;0;0;0;144.7312;97.96475;0.137749;161.1074;359.9584
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_895.jpg;-15;0;0;0;144.7312;97.96475;0.1283069;158.4074;359.9516
../2018-1-21/IMG/robocam_2018_01_21_18_31_01_962.jpg;-15;0;0;0;144.7312;97.96475;0.1179659;155.7074;359.9454
../2018-1-21/IMG/robocam_2018_01_21_18_31_02_062.jpg;-15;0;0;0;144.7311;97.96475;0.09924015;151.2074;359.9364
../2018-1-21/IMG/robocam_2018_01_21_18_31_02_129.jpg;-15;0;0;0;144.7311;97.96475;0.08341285;147.6074;359.9304
../2018-1-21/IMG/robocam_2018_01_21_18_31_02_195.jpg;-15;0;0;0;144.7311;97.96474;0.07132321;144.9074;359.9266
../2018-1-21/IMG/robocam_2018_01_21_18_31_02_262.jpg;-13.48418;0;0;0;144.7311;97.96474;0.058879;142.4803;359.9231
../2018-1-21/IMG/robocam_2018_01_21_18_31_02_361.jpg;-8.98116;0.1004848;0;0;144.73;97.96576;0.06706841;141.2215;359.9146
